MMSI,timestamp,lat,lon,SOG,COG,heading,speed_mean,speed_std,speed_variance,speed_max,speed_min,course_change,turn_rate,heading_deviation,loitering,fishing_speed,fishing_speed_pct,time_gap,ais_gap,gap_count,avg_gap_duration,disappeared,lat_diff,lon_diff,position_jump,gap_std,transmission_freq
400000001,2024-01-01 02:11:30.881987,17.701314883108093,80.73668835916222,2.632246407459468,204.1773094587298,204.7478966537258,3.980266096610793,1.8140942998967464,3.2909381289178667,6.950681405792379,2.1324685716319003,73.83346734501046,79.44477893704811,0.5705871949959942,0,1,0.6,9.543212266666666,0,0.0,10.3396406875,0,0.009061755108920266,-0.007368759042364559,0,2.6795582427689384,5.802909580072388
400000001,2024-01-01 02:21:04.030558,17.7033807042548,80.74605863502534,4.412216060376956,171.50383423322614,175.83570365102196,3.7264195620692506,1.503228976106307,2.2596973546056156,6.454207064769118,2.1324685716319003,32.673475225503665,78.04923586624554,4.331869417795815,0,1,0.7,9.552476183333333,0,0.0,10.279089571794872,0,0.002065821146707947,0.00937027586311956,0,2.5747543638172194,5.837092826259239
400000001,2024-01-01 02:35:00.115952,17.70614752384182,80.7500902378529,2.582486271917123,353.23269978381694,349.8752705186157,3.4593177749787394,1.4376075264258343,2.066715400036206,6.454207064769118,2.1324685716319003,178.2711344494092,83.3721680176038,3.357429265201233,0,1,0.8,13.934756566666666,0,0.0,10.540208642857142,0,0.002766819587019853,0.004031602827566871,0,2.659694274153311,5.692486935793309
400000001,2024-01-01 02:49:36.799594,17.70820308412047,80.74088661982674,2.990174132275147,79.38213066520888,75.16961888374544,3.515687161064753,1.4032504319206796,1.9691117746855737,6.454207064769118,2.1324685716319003,86.14943088139194,76.7612511243907,4.212511781463434,0,1,0.8,14.611394033333333,0,0.0,10.811621002222221,0,0.002055560278648727,-0.009203618026162985,0,2.770137150639139,5.549584099152902
400000001,2024-01-01 02:56:14.980844,17.708545463546503,80.73328945459019,6.541210440181393,18.89225577711172,26.97849754019355,3.6442398782392935,1.6221711315411773,2.6314391800055836,6.541210440181393,2.1324685716319003,60.489874888097155,73.93949653137919,8.08624176308183,0,0,0.8,6.636354166666666,0,0.0,10.550666825,0,0.00034237942603354554,-0.0075971652365467435,0,2.872566071108435,5.686844347868979
400000001,2024-01-01 03:02:54.562355,17.703521748199776,80.72717618144108,2.3251400347284816,136.2178391985463,132.9361229374123,3.2313331752352297,1.325901872268637,1.7580157748854772,6.541210440181393,2.1324685716319003,117.32558342143457,78.15614972612174,3.281716261133994,0,1,0.9,6.65969185,0,0.0,10.321785944117648,0,-0.005023715346727187,-0.0061132731491113645,0,2.9370867152839284,5.81294751943522
400000001,2024-01-01 03:11:08.207154,17.700025596687002,80.71884034431223,5.557906334421471,76.87549201783717,74.66663422652455,3.4581443107211975,1.5172062756060594,2.30191488273841,6.541210440181393,2.1324685716319003,59.342347180709126,81.37207615655457,2.2088577913126244,0,0,0.8,8.227413316666667,0,0.0,10.205431909259259,0,-0.0034961515127740483,-0.008335837128853996,0,2.8918380270164468,5.879222019556346
400000001,2024-01-01 03:17:12.918996,17.695391744705493,80.71852329267905,3.0939578957472165,150.81864652168042,149.70813873592374,3.4820590340251627,1.5084994405318741,2.2755705620849773,6.541210440181393,2.1324685716319003,73.94315450384325,86.88539544727037,1.1105077857566812,0,1,0.8,6.0785307,0,0.0,9.98822658245614,0,-0.0046338519815094514,-0.00031705163317496954,0,2.9655549474256793,6.007072377131216
400000001,2024-01-01 03:23:06.472437,17.69450002560315,80.71129101636934,3.3493244908983977,332.4866387424962,335.644263572716,3.5617130639637553,1.4746281693257948,2.174528237769145,6.541210440181393,2.1324685716319003,178.3320077791842,95.63410777976205,3.1576248302197882,0,1,0.8,5.892557350000001,0,0.0,9.783443120833333,0,-0.0008917191023414262,-0.007232276309707686,0,3.028262240697235,6.13281022426891
400000001,2024-01-01 03:32:07.373965,17.700163584792413,80.70952260316878,2.6137021826114792,174.49174658488246,176.2886534657415,3.609836425061713,1.4299798123435183,2.044842263710004,6.541210440181393,2.3251400347284816,157.99489215761375,101.83553678321974,1.7969068808590407,0,1,0.8,9.015025466666666,0,0.0,9.543419834166667,0,0.005663559189262202,-0.0017684132005655329,0,2.8783941263534807,6.287054435684817
400000001,2024-01-01 03:39:47.345755,17.708221663174307,80.70668341034563,7.913460295598975,235.03193788243803,235.9606534933853,4.137957813875664,1.9200681277468847,3.6866616151894274,7.913460295598975,2.3251400347284816,60.540191297555566,100.50620917847425,0.928715610947279,0,0,0.7,7.6661965,0,0.0,9.4470549025,0,0.008058078381893097,-0.0028391928231457086,0,2.9087313032493345,6.351185699590042
400000001,2024-01-01 03:47:36.947175,17.710558287982614,80.71158288896827,4.694085531662204,264.8949028969737,260.1153652016539,4.166144761004189,1.9265994783422333,3.7117855499485657,7.913460295598975,2.3251400347284816,29.86296501453566,100.22515815737744,4.779537695319789,0,1,0.7,7.8266903333333335,0,0.0,9.432456705,0,0.0023366248083078744,0.004899478622633069,0,2.9164714538394922,6.36101514976421
400000001,2024-01-01 03:57:50.800971,17.700828366999655,80.70182389778512,3.030164965668261,58.61807132590375,65.11893018358474,4.210912630379303,1.8905761677214568,3.5742782459563496,7.913460295598975,2.3251400347284816,153.72316842893005,97.77036155532952,6.5008588576809885,0,1,0.7,10.2308966,0,0.0,9.47878487,0,-0.009729920982959328,-0.009758991183147714,0,2.921683668904534,6.329925282922894
400000001,2024-01-01 04:08:43.661065,17.70814569464102,80.69720506110511,7.2708882093736,284.6335589504731,287.28574500436173,4.6389840380891485,2.060455747210315,4.245477886212018,7.913460295598975,2.3251400347284816,133.98451237543063,102.55386970473339,2.652186053888613,0,0,0.6,10.881001566666667,0,0.0,9.677511235833332,0,0.007317327641363391,-0.004618836680009508,0,2.872263550167773,6.199941135468326
400000001,2024-01-01 04:18:16.600805,17.70932011027677,80.69330436137722,3.560605060504644,232.77144119030643,236.93469349339543,4.340923500121473,1.9682292116816227,3.873926229716862,7.913460295598975,2.3251400347284816,51.86211776016668,101.69109399194035,4.163252303088996,0,1,0.7,9.548995666666666,0,0.0,9.580982250833333,0,0.0011744156357522684,-0.0039006997278931976,0,2.8407818081778005,6.262405923440817
400000001,2024-01-01 04:28:19.069312,17.712766020588496,80.69067801650277,6.6878290677020304,40.19812736673863,39.5033530365185,4.777192403418828,1.9552383563533413,3.8229570301553157,7.913460295598975,2.6137021826114792,167.4266861764322,106.7012042674401,0.6947743302201346,0,0,0.6,10.041141783333334,0,0.0,9.399011543333334,0,0.0034459103117256973,-0.0026263448744430207,0,2.6761496300030894,6.383649995893203
400000001,2024-01-01 04:42:20.116886,17.70316355481715,80.69013310664768,6.077058086093166,246.87836932667884,253.87311024994133,4.829107578585997,1.984937669556074,3.9399775520226985,7.913460295598975,2.6137021826114792,153.3197580400598,116.09894535337519,6.994740923262498,0,0,0.6,14.017459566666668,0,0.0,9.606159354166667,0,-0.009602465771347823,-0.0005449098550940334,0,2.8683346110363446,6.245992574959214
400000001,2024-01-01 04:50:17.932122,17.709685844972913,80.68149252093502,5.8116815139916005,222.22794067206567,222.54878000808523,5.100879940410436,1.905428004365158,3.6306558798189883,7.913460295598975,2.6137021826114792,24.650428654613165,111.16967276845216,0.32083933601956005,0,0,0.5,7.963587266666667,0,0.0,9.362244390833334,0,0.006522290155764665,-0.008640585712655025,0,2.7849005261871285,6.40871969319094
400000001,2024-01-01 04:59:45.374054,17.713606386249868,80.67552834919512,7.256501162241127,191.67458107744457,186.0836922909268,5.491597607544709,1.9069480073187906,3.6364507026171062,7.913460295598975,2.6137021826114792,30.5533595946211,96.39180794999587,5.59088878651778,0,0,0.4,9.457365533333332,0,0.0,9.177020214166667,0,0.0039205412769547365,-0.0059641717399046,0,2.6382175033143382,6.538069939889349
400000001,2024-01-01 05:09:14.982898,17.71168546428866,80.66976564743946,3.739995673924368,89.91342801905338,92.26743641867655,5.604226956675998,1.7444206258082584,3.0430033197452757,7.913460295598975,3.030164965668261,101.76115305839119,90.7684340400736,2.3540083996231687,0,1,0.4,9.493480733333334,0,0.0,9.3639113725,0,-0.0019209219612079664,-0.005762701755656963,0,2.5124898438580607,6.40757880047951
400000001,2024-01-01 05:20:25.790260,17.708358098238726,80.67781624770313,2.508192504839701,90.0371329324943,80.16879254311215,5.0637001776000705,1.786312421414245,3.190912066898823,7.2708882093736,2.508192504839701,0.12370491344091761,84.72678540166214,9.868340389382155,0,1,0.5,11.1801227,0,0.0,9.445756894166667,0,-0.0033273660499339996,0.008050600263672436,0,2.5450881494553252,6.35205846098513
400000001,2024-01-01 05:34:37.666169,17.70814125971556,80.67280033580981,2.1248237509405232,308.3966220641885,304.1452904459074,4.806773999527902,2.0154535650811565,4.062053072998343,7.2708882093736,2.1248237509405232,141.64051086830582,95.90453998703916,4.251331618281085,0,1,0.5,14.197931816666665,0,0.0,9.678029675833333,0,-0.0002168385231655634,-0.005015911893323732,0,2.7583821027127566,6.199609012341003
400000001,2024-01-01 05:46:16.822014,17.70436830931027,80.66982907103629,6.625668296015201,142.9579775180996,138.1966846674958,5.166324332562596,1.983760459322251,3.9353055599704287,7.2708882093736,2.1248237509405232,165.43864454608888,97.07608759875504,4.761292850603809,0,0,0.4,11.652597416666667,0,0.0,9.563921718333335,0,-0.0037729504052919083,-0.002971264773520943,0,2.6165822031144947,6.273577070898062
400000001,2024-01-01 05:56:07.860119,17.697265016444433,80.66599798124462,5.8560675039908805,180.59467257061323,189.8002932454289,5.0248422620243245,1.8638113521565924,3.4737927564277853,7.256501162241127,2.1248237509405232,37.63669505251363,87.44130586646334,9.205620674815663,0,0,0.4,9.850635083333334,0,0.0,9.325883770833332,0,-0.007103292865835442,-0.003831089791674458,0,2.334585870876556,6.43370660351245
400000001,2024-01-01 06:07:24.672454,17.70623206652042,80.65633792404674,6.658217705322051,159.37188345934825,161.1906746832955,5.334603526506065,1.8507817914051192,3.425393239396742,7.256501162241127,2.1248237509405232,21.222789111264973,84.37737300157316,1.818791223947244,0,0,0.3,11.280205583333332,0,0.0,9.558076341666666,0,0.00896705007598797,-0.009660057197876881,0,2.283384711085405,6.277413765617365
400000001,2024-01-01 06:13:55.674780,17.70325086500317,80.6527584401388,5.348046579227527,25.393901714817304,15.78570229371281,5.200625277658615,1.789413274209353,3.201999865916637,7.256501162241127,2.1248237509405232,133.97798174453095,81.03250255838304,9.608199421104494,0,0,0.3,6.516705433333333,0,0.0,9.550927020833333,0,-0.0029812015172510087,-0.003579483907941494,0,2.2931402408775603,6.282112706873653
400000001,2024-01-01 06:24:00.859664,17.69728508645726,80.65876755264917,4.314550464848852,168.4262075618134,167.95633005061978,5.024374515534183,1.7802730623246996,3.169372176438964,7.256501162241127,2.1248237509405232,143.0323058469961,80.00375733907667,0.46987751119362997,0,1,0.4,10.086414733333333,0,0.0,9.643877091666667,0,-0.005965778545910183,0.006009112510369619,0,2.274268134148596,6.221564152019976
400000001,2024-01-01 06:37:51.429457,17.68849327507762,80.6527611017296,4.267863035394649,43.43242539875566,47.08105964498771,4.869992667674488,1.7713293610615293,3.1376077053586457,7.256501162241127,2.1248237509405232,124.99378216305774,90.03809268992113,3.6486342462320493,0,1,0.5,13.842829883333334,0,0.0,10.032092050833334,0,-0.008791811379641246,-0.0060064509195711935,0,2.2962086364234846,5.980806365808415
400000001,2024-01-01 06:50:26.152542,17.684336014154926,80.64933782337293,3.3430516680845788,34.07071241908862,42.52434606788327,4.4786477182588325,1.610489458914976,2.5936762972762524,6.658217705322051,2.1248237509405232,9.36171297966704,87.91892802842573,8.45363364879465,0,1,0.6,12.578718083333333,0,0.0,10.3664000875,0,-0.0041572609226925294,-0.0034232783566636726,0,2.14345057866166,5.787930187293188
400000001,2024-01-01 06:58:01.375279,17.67760422147302,80.65123003304547,3.88903273429462,15.46897867100689,11.488434437140825,4.493551424295858,1.6035690906941,2.5714338286295026,6.658217705322051,2.1248237509405232,18.60173374808173,79.60298609739479,3.980544233866066,0,1,0.6,7.587045616666667,0,0.0,10.295001095,0,-0.006731792681907933,0.0018922096725333404,0,2.2134739172698366,5.828071259666049
400000001,2024-01-01 07:12:36.143307,17.687322790531084,80.64680583302022,4.146752814611108,329.0661266917912,323.857791532746,4.657407455272999,1.4549927722388205,2.117003967267208,6.658217705322051,2.1248237509405232,46.402851979215654,84.23090080397225,5.208335159045248,0,1,0.6,14.579467133333333,0,0.0,10.640664626666666,0,0.009718569058065896,-0.004424200025241021,0,2.3186456909004893,5.638745520616584
400000001,2024-01-01 07:27:05.009163,17.69513829805905,80.6392729713329,2.1000310555831154,105.40028515819068,109.5694584002179,4.654928185737258,1.4598009022493046,2.131018674207884,6.658217705322051,2.1000310555831154,136.33415846639946,83.70026556378161,4.169173242027213,0,1,0.6,14.4810976,0,0.0,10.97338499,0,0.007815507527965337,-0.007532861687323589,0,2.3704613836294275,5.4677749896388175
400000001,2024-01-01 07:40:42.664789,17.688596734656766,80.64418317665925,4.320101084411787,34.836856622025394,28.72996523755961,4.424371464576917,1.2856427988741475,1.6528774062969516,6.658217705322051,2.1000310555831154,70.56342853616529,74.21274396278925,6.106891384465783,0,1,0.7,13.627593766666667,0,0.0,11.143219848333334,0,-0.006541563402283401,0.004910205326353889,0,2.435259781809043,5.3844401184433295
400000001,2024-01-01 07:50:07.259129,17.68919758846749,80.63748475143555,4.777355764212813,300.4075118647825,296.8646863904207,4.316500290599111,1.194170056819327,1.4260421246038746,6.658217705322051,2.1000310555831154,94.42934475724286,79.89200893326219,3.542825474361848,0,1,0.8,9.409905666666667,0,0.0,11.069665053333333,0,0.0006008538107238337,-0.0066984252237034525,0,2.4656239453823394,5.420218200905059
400000001,2024-01-01 07:56:39.026662,17.69865876983001,80.64351993652228,3.878917778412698,187.3674650361484,192.6465593335347,4.038570297908175,0.8672924867154548,0.7521962575130773,5.348046579227527,2.1000310555831154,113.04004682863413,89.0737347049991,5.279094297386308,0,1,0.9,6.529458883333334,0,0.0,10.918688214166668,0,0.009461181362521387,0.006035185086730621,0,2.649248989153425,5.495165611758362
400000001,2024-01-01 08:06:53.596341,17.69749410307224,80.63530988387714,3.4244178256093,310.4415527677363,310.2280896004392,3.8462074225463523,0.7499767912954124,0.5624651874817626,4.777355764212813,2.1000310555831154,123.07408773158792,87.9833453037048,0.2134631672971068,0,1,1.0,10.242827983333333,0,0.0,10.928772524166668,0,-0.0011646667577700498,-0.008210052645139854,0,2.6461148219832418,5.490095055718536
400000001,2024-01-01 08:12:20.408461,17.69644991603244,80.63618820198957,7.125209038869525,344.196496427372,338.52040011119857,4.12727327994842,1.2825630987267953,1.6449681022156792,7.125209038869525,2.1000310555831154,33.75494365963567,77.05560908496874,5.676096316173414,0,0,0.9,5.446868666666666,0,0.0,10.500242979166668,0,-0.0010441870398025799,0.0008783181124272232,0,2.808587210014434,5.7141534837855525
400000001,2024-01-01 08:17:31.580856,17.689611876623413,80.63256391452549,2.203298337528321,325.11981134579054,320.9799139906481,3.9208168101617864,1.4165836948446504,2.006709364499722,7.125209038869525,2.1000310555831154,19.076685081581445,66.4638993768211,4.139897355142466,0,1,0.9,5.186206583333333,0,0.0,10.361373945,0,-0.006838039409025498,-0.0036242874640777245,0,3.00257563687851,5.7907378228496125
400000001,2024-01-01 08:24:04.231491,17.68901959544354,80.63202614842375,5.67380801163984,147.95362206205508,151.37519464043348,4.153892444517313,1.5002335877476318,2.2507008178061314,7.125209038869525,2.1000310555831154,177.16618928373546,83.24434700722796,3.4215725783784023,0,0,0.8,6.544177250000001,0,0.0,10.215714530833333,0,-0.0005922811798733107,-0.0005377661017433866,0,3.1172117665226566,5.8733042920205385
400000001,2024-01-01 08:38:48.284094,17.681961903411953,80.62739790089677,7.008177598849795,154.8907630332548,159.48816895786928,4.46580693097283,1.743565757858516,3.040021551976741,7.125209038869525,2.1000310555831154,6.937140971199739,82.07788772953975,4.597405924614463,0,0,0.7,14.73421005,0,0.0,10.477750996666666,0,-0.007057692031587237,-0.0046282475269805445,0,3.269838984121616,5.7264197268181
400000001,2024-01-01 08:44:15.430055,17.675941280048736,80.62134037896477,7.27307870255274,198.76115340844564,200.70451861043955,4.7784395197669935,1.948269371130621,3.795753542485705,7.27307870255274,2.1000310555831154,43.87039037519082,81.82464156913728,1.9433652019939132,0,0,0.6,5.452432683333333,0,0.0,10.191366495833332,0,-0.006020623363216515,-0.006057521931992937,0,3.4508981985158367,5.887336111848256
400000001,2024-01-01 08:53:06.475436,17.682005632523477,80.61277877517493,6.959160346819686,315.3716254453024,309.3425807066993,5.264352448890651,1.8068493007321276,3.2647043955561785,7.27307870255274,2.203298337528321,116.61047203685678,79.85227292618302,6.0290447386030905,0,0,0.5,8.850756350000001,0,0.0,9.9240077225,0,0.006064352474741241,-0.008561603789843275,0,3.329140277619639,6.0459445092899555
400000001,2024-01-01 09:08:00.094459,17.68932010285538,80.62083976197779,6.378836150156374,359.8697029052988,4.620332502859469,5.470225955465109,1.8045917923754555,3.256551537108859,7.27307870255274,2.203298337528321,44.49807745999641,77.24573781856613,4.750629597560646,0,0,0.4,14.893650383333332,0,0.0,10.086060370833334,0,0.007314470331902356,0.00806098680286027,0,3.4925818334403713,5.9488043689989
400000001,2024-01-01 09:15:03.566574,17.685616899159555,80.62456816318888,6.513436328987737,286.0614812285119,279.1182342956,5.643834011942602,1.8140128948071657,3.290642782526673,7.27307870255274,2.203298337528321,73.8082216767869,75.18362551052053,6.943246932911904,0,0,0.3,7.057868583333333,0,0.0,9.946422045833334,0,-0.003703203695824442,0.0037284012110916365,0,3.5577119539773125,6.032319936105533
400000001,2024-01-01 09:28:26.094236,17.682705752986372,80.62128301704043,5.760912886167257,48.746237526518456,49.623473335570125,5.832033522718057,1.7049070562999156,2.9067080706212436,7.27307870255274,2.203298337528321,122.68475629800653,76.14809645745777,0.877235809051669,0,0,0.2,13.375461033333332,0,0.0,10.051184818333335,0,-0.002911146173182999,-0.0032851461484568745,0,3.6291857698158214,5.969445501644757
400000001,2024-01-01 09:35:12.125212,17.68842394855943,80.61780318846975,4.2581652154008935,177.41974337253689,179.5293983698421,5.915408261697217,1.5906430309925215,2.5301452520450756,7.27307870255274,2.203298337528321,128.67350584601843,76.70803826890082,2.1096549973052277,0,1,0.2,6.767182933333333,0,0.0,10.063708693333332,0,0.005718195573056306,-0.003479828570675636,0,3.6167576683051115,5.962016770193953
400000001,2024-01-01 09:48:53.696901,17.681961631474103,80.6124478775537,2.234602961048905,90.97980536856726,100.15930691056172,5.426347653915155,1.8992458804131829,3.607134914266446,7.27307870255274,2.203298337528321,86.43993800396963,81.97653770333422,9.179501541994469,0,1,0.3,13.692861483333333,0,0.0,10.244031030833332,0,-0.006462317085325964,-0.0053553109160446866,0,3.7067342421350653,5.857069333293412
400000001,2024-01-01 09:57:11.412262,17.685854527213667,80.618354009127,6.295318141712016,232.31144801875604,225.0939926183992,5.835549634333525,1.533217909909858,2.3507571592683534,7.27307870255274,2.234602961048905,141.33164265018877,94.20203346019495,7.21745540035684,0,0,0.2,8.295256016666666,0,0.0,9.9666523375,0,0.00389289573956475,0.005906131573297557,0,3.6300303621993564,6.02007554474908
400000001,2024-01-01 10:09:15.673006,17.69294604652656,80.61977082378996,3.0603855857387425,209.7890338965541,206.70317870252936,5.574207391743415,1.7685270676123008,3.127687988877364,7.27307870255274,2.234602961048905,22.52241412220195,78.73765594404159,3.085855194024731,0,1,0.3,12.0710124,0,0.0,9.941267053333334,0,0.007091519312893979,0.0014168146629600642,0,3.61253551239758,6.035447964339902
400000001,2024-01-01 10:15:56.146978,17.699786235642367,80.62705525782036,2.593494364090847,196.65446759756827,205.5935885448576,5.13273906826752,1.9156846380433947,3.6698476324354523,7.27307870255274,2.234602961048905,13.134566298985817,79.35739847682021,8.939120947289325,0,1,0.4,6.6745662,0,0.0,9.8956430825,0,0.0068401891158060835,0.007284434030395914,0,3.6494065032719987,6.063274463294589
400000001,2024-01-01 10:25:06.847362,17.691432632262877,80.6196331626431,5.979725396550041,43.19250413177307,49.094221397138696,5.00340373766725,1.7949832715008038,3.2219649449677283,6.959160346819686,2.234602961048905,153.4619634657952,90.31655578588064,5.901717265365626,0,0,0.4,9.178339733333333,0,0.0,9.625586712499999,0,-0.008353603379489982,-0.007422095177261667,0,3.480493735334601,6.233386264349235
400000001,2024-01-01 10:38:14.666994,17.69384202374781,80.61714373116601,3.4586533053709934,91.09600466934994,92.38151207788844,4.6533530335223805,1.7105424589170657,2.925955503758041,6.513436328987737,2.234602961048905,47.90350053757687,83.44585863595265,1.285507408538507,0,1,0.5,13.1303272,0,0.0,9.5580481925,0,0.002409391484931689,-0.002489431477087578,0,3.393328493760565,6.277432253070323
400000001,2024-01-01 10:52:13.459071,17.696732099318535,80.61742526565074,3.104058005663349,49.64330715865128,49.70038783055014,4.325875219073078,1.6561067277006158,2.742689493535242,6.513436328987737,2.234602961048905,41.452697510698655,83.14132064102287,0.05708067189885924,0,1,0.6,13.97986795,0,0.0,9.575661901666667,0,0.0028900755707255144,0.00028153448472778564,0,3.4163998517781478,6.265885389035807
400000001,2024-01-01 11:01:06.399351,17.702486280348,80.62633022419926,5.495652710477158,218.7891147458807,227.2879150826054,4.224096857222021,1.533462779397983,2.351508095798987,6.295318141712016,2.234602961048905,169.14580758722943,92.67507923206713,8.498800336724685,0,0,0.6,8.882338,0,0.0,9.549283518333334,0,0.005754181029466565,0.00890495854852702,0,3.4197820607567544,6.283193905051421
400000001,2024-01-01 11:11:01.710327,17.70119529734838,80.6192123210728,5.096965950206506,238.32886177967336,231.63497060609973,4.157702163625945,1.4726992321538277,2.1688430283864735,6.295318141712016,2.234602961048905,19.53974703379265,82.36057830564575,6.693891173573633,0,0,0.6,9.9218496,0,0.0,9.718903054166667,0,-0.0012909829996203825,-0.007117903126470537,0,3.345439365674833,6.173536217575185
400000001,2024-01-01 11:22:55.970128,17.698538676818373,80.6263664850261,5.964565470796018,44.73569183436901,47.54666936784953,4.328342189165458,1.5805438325090886,2.498118806482518,6.295318141712016,2.234602961048905,166.40683005469566,86.13391072651346,2.810977533480525,0,0,0.5,11.904330016666668,0,0.0,9.801978155833332,0,-0.002656620530007814,0.007154163953302373,0,3.3795895940920566,6.121213396531896
400000001,2024-01-01 11:31:01.953735,17.704263731112572,80.63611072858744,2.96227875227106,150.12871907456395,147.84573606745923,4.401109768287673,1.4874476054598893,2.2125003789883584,6.295318141712016,2.593494364090847,105.39302724019494,88.029219650136,2.2829830071047184,0,1,0.5,8.099726783333333,0,0.0,9.934621061666666,0,0.005725054294199339,0.009744243561343069,0,3.2492079109951937,6.039485515105715
400000001,2024-01-01 11:40:35.755434,17.701250280591513,80.62840329715162,4.14115302184407,303.53824160774906,306.7005058053628,4.185693256300878,1.3303304861992538,1.769779202511143,5.979725396550041,2.593494364090847,153.4095225331851,89.23700763843564,3.1622641976137515,0,1,0.6,9.56336165,0,0.0,10.153478815,0,-0.003013450521059724,-0.007707431435818535,0,3.054092233962271,5.909304691842212
